Billing Date,Variant,Economic Index,Industry Growth Rate (%),Seasonality Factor
14-04-2024 00:00,XXXV5,137.14,-0.9,Medium
14-04-2024 00:00,XXXV5,117.27,9.84,Low
14-04-2024 00:00,XXXV5,129.67,-3.95,Low
14-04-2024 00:00,XXXV5,75.05,12.05,Low
14-04-2024 00:00,XXXV5,112.49,-1.04,Medium
15-04-2024 00:00,XXXV2,107.17,12.49,Low
15-04-2024 00:00,XXXV2,133.28,2.05,High
16-04-2024 00:00,XXXV2,140.61,9.45,Low
16-04-2024 00:00,XXXV2,51.22,1.38,High
17-04-2024 00:00,XXXV2,117.4,13.12,Medium
17-04-2024 00:00,XXX13,55.18,-2.47,Medium
18-04-2024 00:00,XXXV1,104.89,-1.43,Low
20-04-2024 00:00,XXXV4,78.76,4.86,Low
20-04-2024 00:00,XXXV1,80.68,-3.36,Low
20-04-2024 00:00,XXXV3,85.3,-1.08,High
22-04-2024 00:00,XXX13,112.13,13.88,Medium
22-04-2024 00:00,XXXV2,83.4,14.53,High
23-04-2024 00:00,XXXV1,123.27,2.53,High
23-04-2024 00:00,XXXV3,90.45,13.47,Low
23-04-2024 00:00,XXX17,56.84,5.9,Low
23-04-2024 00:00,XXX18,128.38,0.39,High
23-04-2024 00:00,XXX11,78.58,9.05,High
24-04-2024 00:00,XXXV1,93.28,8.18,Low
24-04-2024 00:00,XXXV2,118.54,14.78,Low
24-04-2024 00:00,XXXV2,83.25,0.3,High
24-04-2024 00:00,XXXV2,55.66,8.44,Low
24-04-2024 00:00,XXXV3,87.39,-3.96,Low
24-04-2024 00:00,XXXV1,144.44,-2.73,High
24-04-2024 00:00,XXXV1,114.17,-4.92,High
24-04-2024 00:00,XXXV1,117.15,14.99,Medium
24-04-2024 00:00,XXXV3,113.23,11.05,High
24-04-2024 00:00,XXXV1,69.9,10.73,Low
24-04-2024 00:00,XXXV1,91.83,5.19,High
24-04-2024 00:00,XXXV2,125.09,1,High
24-04-2024 00:00,XXXV2,60.14,-1.97,High
24-04-2024 00:00,XXXV5,77.79,0.69,Medium
26-04-2024 00:00,XXXV1,77.63,2.52,Medium
26-04-2024 00:00,XXXV1,93.2,10.13,Low
26-04-2024 00:00,XXXV1,148.04,5.79,Medium
26-04-2024 00:00,XXXV1,56.75,-3.45,High
27-04-2024 00:00,XXXV1,101.87,-4.64,Medium
27-04-2024 00:00,XXXV1,67.94,-2.95,High
27-04-2024 00:00,XXXV1,147.07,3.21,Medium
27-04-2024 00:00,XXXV1,61.33,13.66,Medium
27-04-2024 00:00,XXXV5,90.36,7.75,Medium
27-04-2024 00:00,XXXV1,123.79,11.04,High
27-04-2024 00:00,XXXV1,120.46,4.33,Medium
28-04-2024 00:00,XXXV1,92.27,2.23,High
28-04-2024 00:00,XXXV1,84.65,-2.83,High
28-04-2024 00:00,XXXV1,89.76,12.52,Low
29-04-2024 00:00,XXXV2,76.43,10.66,Medium
29-04-2024 00:00,XXXV1,70.53,-1.64,Low
29-04-2024 00:00,XXXV1,98.3,5.25,Low
29-04-2024 00:00,XXXV1,76.85,4.75,High
30-04-2024 00:00,XXX11,78.75,7.5,Medium
30-04-2024 00:00,XXXV1,115.68,13.92,High
30-04-2024 00:00,XXXV1,146.85,6.6,High
30-04-2024 00:00,XXXV1,110.36,5.8,Medium
30-04-2024 00:00,XXXV1,57.7,-3.99,High
30-04-2024 00:00,XXXV1,57.56,-3.74,Medium
30-04-2024 00:00,XXXV2,145.14,-1.25,Medium
30-04-2024 00:00,XXX11,79.73,-4.35,High
30-04-2024 00:00,XXXV2,59.21,9.87,High
30-04-2024 00:00,XXXV2,109.9,9.47,Low
30-04-2024 00:00,XXXV2,112.36,-2.28,High
30-04-2024 00:00,XXXV2,114.85,11.72,Medium
30-04-2024 00:00,XXX11,76.74,-1.9,Low
30-04-2024 00:00,XXXV2,51.51,1.02,Medium
30-04-2024 00:00,XXXV3,146.5,-0.02,Low
30-04-2024 00:00,XXXV2,75.09,2.45,High
30-04-2024 00:00,XXXV2,117.6,0.09,High
30-04-2024 00:00,XXXV2,120.66,4.78,High
30-04-2024 00:00,XXXV2,111,3.15,Medium
30-04-2024 00:00,XXXV2,81.29,14.73,Low
30-04-2024 00:00,XXXV2,77.11,-3.88,Medium
30-04-2024 00:00,XXXV2,109.77,-2.16,Low
30-04-2024 00:00,XXX12,136.61,-3.94,High
30-04-2024 00:00,XXX12,144.67,7.52,Medium
30-04-2024 00:00,XXX12,60.59,-3.91,High
30-04-2024 00:00,XXX11,65.48,11.73,Medium
30-04-2024 00:00,XXX11,144.47,5.24,High
30-04-2024 00:00,XXX11,123.65,5.54,Medium
30-08-2022 00:00,XXXV1,138.3,6.23,Medium
30-10-2022 00:00,XXXV5,70.26,-1.58,Low
26-12-2022 00:00,XXXV5,108.76,-1.05,High
26-12-2022 00:00,XXXV5,120.11,1.38,Low
30-12-2022 00:00,XXXV1,118.01,6.87,Low
17-01-2023 00:00,XXXV1,90.82,-0.8,High
17-01-2023 00:00,XXXV1,51.54,-2.67,Medium
17-03-2023 00:00,XXXV5,108.29,14.4,Low
30-03-2023 00:00,XXXV5,75.31,-4.56,High
30-03-2023 00:00,XXXV5,95.03,11.05,Medium
23-07-2023 00:00,XXX12,145.76,10.76,Low
25-07-2023 00:00,XXX12,89.9,0.94,Low
30-04-2024 00:00,XXXV2,133.98,-2.29,Low
30-04-2024 00:00,XXXV2,68.85,-2.09,Medium
